source,target,type,subtype
MIMAT0000076,PLAT,mir_to_gene,
MIMAT0000076,BNIP2,mir_to_gene,
MIMAT0000076,OXTR,mir_to_gene,
MIMAT0000076,ATP2B4,mir_to_gene,
MIMAT0000076,ZNF207,mir_to_gene,
MIMAT0000271,RLIM,mir_to_gene,
MIMAT0000271,HIGD1A,mir_to_gene,
MIMAT0000271,AP2B1,mir_to_gene,
MIMAT0000271,RASSF4,mir_to_gene,
MIMAT0000271,TPM3,mir_to_gene,
MIMAT0000271,AP3M1,mir_to_gene,
MIMAT0000271,ABLIM3,mir_to_gene,
MIMAT0000271,GDPD5,mir_to_gene,
MIMAT0000271,FGFR1,mir_to_gene,
MIMAT0000271,BCL2L13,mir_to_gene,
MIMAT0000271,KIF1B,mir_to_gene,
MIMAT0000271,ZNRF1,mir_to_gene,
MIMAT0000271,CTNNB1,mir_to_gene,
MIMAT0000271,MAPK8,mir_to_gene,
MIMAT0000271,UBE2I,mir_to_gene,
MIMAT0000271,SLC39A11,mir_to_gene,
MIMAT0000271,GMEB2,mir_to_gene,
MIMAT0000271,SH3BP4,mir_to_gene,
MIMAT0000271,PSMD10,mir_to_gene,
MIMAT0000271,SCN4B,mir_to_gene,
MIMAT0000271,ERC1,mir_to_gene,
MIMAT0000271,CNNM2,mir_to_gene,
MIMAT0000271,MEF2C,mir_to_gene,
MIMAT0000271,GSR,mir_to_gene,
MIMAT0000271,CLEC2D,mir_to_gene,
MIMAT0000271,CALU,mir_to_gene,
MIMAT0000271,CPD,mir_to_gene,
MIMAT0000271,NFIC,mir_to_gene,
MIMAT0000271,RAB5B,mir_to_gene,
MIMAT0000271,TBPL1,mir_to_gene,
MIMAT0000271,UBE2V1,mir_to_gene,
MIMAT0000271,CDK6,mir_to_gene,
MIMAT0000271,TRPS1,mir_to_gene,
MIMAT0000271,PHLPP2,mir_to_gene,
MIMAT0000271,NUFIP2,mir_to_gene,
MIMAT0000271,RASA1,mir_to_gene,
MIMAT0000271,KCTD15,mir_to_gene,
MIMAT0000271,ZBTB8B,mir_to_gene,
MIMAT0000271,PPARGC1B,mir_to_gene,
MIMAT0000271,ZBTB33,mir_to_gene,
MIMAT0000271,CD180,mir_to_gene,
MIMAT0000271,SUGT1,mir_to_gene,
MIMAT0000271,WASF2,mir_to_gene,
MIMAT0000271,AHSA1,mir_to_gene,
MIMAT0000271,CD274,mir_to_gene,
MIMAT0000271,NRAS,mir_to_gene,
MIMAT0000271,PLXNB1,mir_to_gene,
MIMAT0000271,FLOT2,mir_to_gene,
MIMAT0000271,POU4F2,mir_to_gene,
MIMAT0000271,ASH1L,mir_to_gene,
MIMAT0000271,SRD5A3,mir_to_gene,
MIMAT0000271,ALPK2,mir_to_gene,
MIMAT0000271,BAX,mir_to_gene,
MIMAT0000271,MAPK14,mir_to_gene,
MIMAT0000271,PGAM4,mir_to_gene,
MIMAT0000271,LRTM2,mir_to_gene,
MIMAT0000278,YOD1,mir_to_gene,
MIMAT0000278,SSX2IP,mir_to_gene,
MIMAT0000278,ERBB4,mir_to_gene,
MIMAT0000278,POU3F2,mir_to_gene,
MIMAT0000278,AMMECR1L,mir_to_gene,
MIMAT0000278,CXorf38,mir_to_gene,
MIMAT0000278,TIAM1,mir_to_gene,
MIMAT0000278,ATXN1,mir_to_gene,
MIMAT0000278,MAPK10,mir_to_gene,
MIMAT0000278,VPS53,mir_to_gene,
MIMAT0000278,ZNF275,mir_to_gene,
MIMAT0000278,ERC1,mir_to_gene,
MIMAT0000278,ZNF652,mir_to_gene,
MIMAT0000278,IQCE,mir_to_gene,
MIMAT0000278,PTPRF,mir_to_gene,
MIMAT0000278,DYRK3,mir_to_gene,
MIMAT0000278,STAMBP,mir_to_gene,
MIMAT0000278,AGAP1,mir_to_gene,
MIMAT0000278,SLC19A3,mir_to_gene,
MIMAT0000278,CABYR,mir_to_gene,
MIMAT0000278,CAMKK1,mir_to_gene,
MIMAT0000278,UBN2,mir_to_gene,
MIMAT0000278,MIDN,mir_to_gene,
MIMAT0000278,AKT3,mir_to_gene,
MIMAT0000278,PRDM16,mir_to_gene,
MIMAT0000278,LIMS1,mir_to_gene,
MIMAT0000278,MAP3K2,mir_to_gene,
MIMAT0000278,KIT,mir_to_gene,
MIMAT0000278,BRD1,mir_to_gene,
MIMAT0000278,EEF1A1,mir_to_gene,
MIMAT0000278,DKK2,mir_to_gene,
MIMAT0000278,POGZ,mir_to_gene,
MIMAT0000278,ANKRD28,mir_to_gene,
MIMAT0000278,PHF21A,mir_to_gene,
MIMAT0000278,NDUFS1,mir_to_gene,
MIMAT0000278,BCL2L11,mir_to_gene,
MIMAT0000278,CROT,mir_to_gene,
MIMAT0000278,C19orf12,mir_to_gene,
MIMAT0000278,TRPS1,mir_to_gene,
MIMAT0000278,GPR107,mir_to_gene,
MIMAT0000278,PANK3,mir_to_gene,
MIMAT0000278,TNKS2,mir_to_gene,
MIMAT0000278,NDFIP1,mir_to_gene,
MIMAT0000278,SIRT1,mir_to_gene,
MIMAT0000278,SLC30A7,mir_to_gene,
MIMAT0000278,STMN1,mir_to_gene,
MIMAT0000278,VANGL1,mir_to_gene,
MIMAT0000278,PEG10,mir_to_gene,
MIMAT0000278,FMR1,mir_to_gene,
MIMAT0000278,TNFSF10,mir_to_gene,
MIMAT0000278,ARID1A,mir_to_gene,
MIMAT0000278,ZNF236,mir_to_gene,
MIMAT0000278,KPNA6,mir_to_gene,
MIMAT0000278,RHOA,mir_to_gene,
MIMAT0000278,HNRNPD,mir_to_gene,
MIMAT0000278,ABLIM1,mir_to_gene,
MIMAT0000278,PPP6C,mir_to_gene,
MIMAT0000278,DENR,mir_to_gene,
MIMAT0000278,SNX4,mir_to_gene,
MIMAT0000278,DDX6,mir_to_gene,
MIMAT0000278,TCEAL1,mir_to_gene,
MIMAT0000278,LRP6,mir_to_gene,
MIMAT0000278,SLC10A7,mir_to_gene,
MIMAT0000278,ESR1,mir_to_gene,
MIMAT0000278,PCDHA3,mir_to_gene,
MIMAT0000278,PCDHAC1,mir_to_gene,
MIMAT0000278,BMF,mir_to_gene,
MIMAT0000278,BRWD1,mir_to_gene,
MIMAT0000278,RBM33,mir_to_gene,
MIMAT0000278,TMEM183A,mir_to_gene,
MIMAT0000278,SELE,mir_to_gene,
MIMAT0004568,HNRNPA1,mir_to_gene,
MIMAT0004568,SDC4,mir_to_gene,
MIMAT0004568,TMEM101,mir_to_gene,
MIMAT0004568,CKAP2L,mir_to_gene,
MIMAT0004568,VKORC1L1,mir_to_gene,
MIMAT0004568,PGM2L1,mir_to_gene,
MIMAT0004568,MYLK3,mir_to_gene,
MIMAT0004568,PRNP,mir_to_gene,
MIMAT0004568,TRAPPC2,mir_to_gene,
MIMAT0004568,RCOR1,mir_to_gene,
MIMAT0004568,RRP15,mir_to_gene,
MIMAT0004568,MRPS16,mir_to_gene,
MIMAT0004568,RPL15,mir_to_gene,
MIMAT0004568,SLC39A10,mir_to_gene,
MIMAT0004568,DSC3,mir_to_gene,
MIMAT0004568,ZBTB8B,mir_to_gene,
MIMAT0004568,CARD8,mir_to_gene,
MIMAT0004568,ABL1,mir_to_gene,
MIMAT0004568,PABPC1,mir_to_gene,
MIMAT0004568,YIPF4,mir_to_gene,
MIMAT0004568,CYP1A2,mir_to_gene,
MIMAT0004568,RPL27A,mir_to_gene,
MIMAT0004568,ZNF749,mir_to_gene,
MIMAT0000279,TRAT1,mir_to_gene,
MIMAT0000279,GPR107,mir_to_gene,
MIMAT0000279,LGALS3BP,mir_to_gene,
MIMAT0000279,SOD2,mir_to_gene,
MIMAT0000279,GNAI3,mir_to_gene,
MIMAT0000279,KPNA6,mir_to_gene,
MIMAT0000279,TOP3A,mir_to_gene,
MIMAT0000279,ZNF131,mir_to_gene,
MIMAT0000279,TRMT5,mir_to_gene,
MIMAT0000279,ABCG2,mir_to_gene,
MIMAT0000279,TMCC1,mir_to_gene,
MIMAT0000279,GRB10,mir_to_gene,
MIMAT0000279,SPTBN2,mir_to_gene,
MIMAT0000279,FBXO21,mir_to_gene,
MIMAT0000279,SMAD5,mir_to_gene,
MIMAT0000279,PPP2R2A,mir_to_gene,
MIMAT0000279,AKT3,mir_to_gene,
MIMAT0000279,ZNF652,mir_to_gene,
MIMAT0000279,SMARCA4,mir_to_gene,
MIMAT0000279,MGAT4B,mir_to_gene,
MIMAT0000279,SLC19A3,mir_to_gene,
MIMAT0000279,OSBPL10,mir_to_gene,
MIMAT0000279,CABYR,mir_to_gene,
MIMAT0000279,UBN2,mir_to_gene,
MIMAT0000279,UBR7,mir_to_gene,
MIMAT0000279,ZNF714,mir_to_gene,
MIMAT0000279,APP,mir_to_gene,
MIMAT0000279,ZMYND11,mir_to_gene,
MIMAT0000279,EIF3I,mir_to_gene,
MIMAT0000279,DICER1,mir_to_gene,
MIMAT0000279,ZFYVE16,mir_to_gene,
MIMAT0000279,LUC7L2,mir_to_gene,
MIMAT0000279,TRIM44,mir_to_gene,
MIMAT0000279,PGPEP1,mir_to_gene,
MIMAT0000279,WDR6,mir_to_gene,
MIMAT0000279,NLE1,mir_to_gene,
MIMAT0000279,DDX21,mir_to_gene,
MIMAT0000279,CDK6,mir_to_gene,
MIMAT0000279,MDM2,mir_to_gene,
MIMAT0000279,SLC35A2,mir_to_gene,
MIMAT0000279,TRPS1,mir_to_gene,
MIMAT0000279,TLE3,mir_to_gene,
MIMAT0000279,SERTAD4,mir_to_gene,
MIMAT0000279,STOX2,mir_to_gene,
MIMAT0000279,NFS1,mir_to_gene,
MIMAT0000279,RECK,mir_to_gene,
MIMAT0000279,PELI2,mir_to_gene,
MIMAT0000279,CSNK1G1,mir_to_gene,
MIMAT0000279,HIPK2,mir_to_gene,
MIMAT0000279,PHACTR4,mir_to_gene,
MIMAT0000279,PANK3,mir_to_gene,
MIMAT0000279,DOCK5,mir_to_gene,
MIMAT0000279,FBXL18,mir_to_gene,
MIMAT0000279,ZNF772,mir_to_gene,
MIMAT0000279,ZNF805,mir_to_gene,
MIMAT0000279,COG5,mir_to_gene,
MIMAT0000279,KIF3B,mir_to_gene,
MIMAT0000279,SART1,mir_to_gene,
MIMAT0000279,SS18,mir_to_gene,
MIMAT0000279,DCAF7,mir_to_gene,
MIMAT0000279,CAPRIN1,mir_to_gene,
MIMAT0000279,POLE,mir_to_gene,
MIMAT0000279,RNPS1,mir_to_gene,
MIMAT0000279,ABLIM1,mir_to_gene,
MIMAT0000279,QKI,mir_to_gene,
MIMAT0000279,CPSF6,mir_to_gene,
MIMAT0000279,FICD,mir_to_gene,
MIMAT0000279,VCP,mir_to_gene,
MIMAT0000279,SF3B3,mir_to_gene,
MIMAT0000279,LRP10,mir_to_gene,
MIMAT0000279,ZNF770,mir_to_gene,
MIMAT0000279,HNRNPD,mir_to_gene,
MIMAT0000279,MGMT,mir_to_gene,
MIMAT0000279,PBX2,mir_to_gene,
MIMAT0000279,RBMS2,mir_to_gene,
MIMAT0000279,SORT1,mir_to_gene,
MIMAT0000279,EIF2S1,mir_to_gene,
MIMAT0000279,SDHA,mir_to_gene,
MIMAT0000279,ZW10,mir_to_gene,
MIMAT0000279,PIWIL1,mir_to_gene,
MIMAT0000279,TCEAL1,mir_to_gene,
MIMAT0000279,BBC3,mir_to_gene,
MIMAT0000279,TOM1,mir_to_gene,
MIMAT0000279,FYTTD1,mir_to_gene,
MIMAT0000279,ZBTB37,mir_to_gene,
MIMAT0000279,CBX2,mir_to_gene,
MIMAT0000279,C18orf25,mir_to_gene,
MIMAT0000279,CDKL5,mir_to_gene,
MIMAT0000279,ESR1,mir_to_gene,
MIMAT0000279,UBIAD1,mir_to_gene,
MIMAT0000279,TIMM50,mir_to_gene,
MIMAT0000279,RNF215,mir_to_gene,
MIMAT0000279,TP53BP2,mir_to_gene,
MIMAT0004501,POLL,mir_to_gene,
MIMAT0004501,ADD1,mir_to_gene,
MIMAT0004501,SPIN3,mir_to_gene,
MIMAT0004501,PPARA,mir_to_gene,
MIMAT0004501,UFM1,mir_to_gene,
MIMAT0004501,EGFR,mir_to_gene,
MIMAT0004501,NPTX1,mir_to_gene,
MIMAT0004501,STX7,mir_to_gene,
MIMAT0004501,CLEC4E,mir_to_gene,
MIMAT0004501,UBXN2B,mir_to_gene,
MIMAT0004504,NLGN1,mir_to_gene,
MIMAT0004504,CBX3,mir_to_gene,
MIMAT0004504,FRS2,mir_to_gene,
MIMAT0004504,SLC38A1,mir_to_gene,
MIMAT0004504,INHBA,mir_to_gene,
MIMAT0004504,E2F2,mir_to_gene,
MIMAT0004504,RHOA,mir_to_gene,
MIMAT0004504,DCK,mir_to_gene,
MIMAT0000089,OTUD4,mir_to_gene,
MIMAT0000089,PHLDA1,mir_to_gene,
MIMAT0000089,BAHD1,mir_to_gene,
MIMAT0000089,NPM1,mir_to_gene,
MIMAT0000089,RPL7L1,mir_to_gene,
MIMAT0000089,ZNF275,mir_to_gene,
MIMAT0000089,SLC1A2,mir_to_gene,
MIMAT0000089,SRC,mir_to_gene,
MIMAT0000089,MYO1D,mir_to_gene,
MIMAT0000089,ZNF331,mir_to_gene,
MIMAT0000089,RPS4Y1,mir_to_gene,
MIMAT0000089,SATB2,mir_to_gene,
MIMAT0000089,SPRED1,mir_to_gene,
MIMAT0000089,IL5RA,mir_to_gene,
MIMAT0000089,NF2,mir_to_gene,
MIMAT0000089,RAB27A,mir_to_gene,
MIMAT0000089,CXCL12,mir_to_gene,
MIMAT0000089,NDFIP2,mir_to_gene,
MIMAT0000089,SRPX2,mir_to_gene,
MIMAT0000089,SERTAD2,mir_to_gene,
MIMAT0000089,KLHDC10,mir_to_gene,
MIMAT0000089,XPO6,mir_to_gene,
MIMAT0000089,INTU,mir_to_gene,
MIMAT0000089,HIF1AN,mir_to_gene,
MIMAT0000089,UBA6,mir_to_gene,
MIMAT0000089,CCNT1,mir_to_gene,
MIMAT0000089,RDX,mir_to_gene,
MIMAT0000089,JARID2,mir_to_gene,
MIMAT0000089,ARPC5,mir_to_gene,
MIMAT0000089,STK40,mir_to_gene,
MIMAT0000089,RASA1,mir_to_gene,
MIMAT0000089,SFXN1,mir_to_gene,
MIMAT0000089,EDC3,mir_to_gene,
MIMAT0000089,ETS1,mir_to_gene,
MIMAT0000089,ZNF805,mir_to_gene,
MIMAT0000089,CDK1,mir_to_gene,
MIMAT0000089,SP7,mir_to_gene,
MIMAT0000089,PPP2R2A,mir_to_gene,
MIMAT0000089,CASR,mir_to_gene,
MIMAT0000089,SMAD4,mir_to_gene,
MIMAT0000089,MMP16,mir_to_gene,
MIMAT0000089,GNA13,mir_to_gene,
MIMAT0000089,NFAT5,mir_to_gene,
MIMAT0000089,NUDT3,mir_to_gene,
MIMAT0000089,FRK,mir_to_gene,
MIMAT0000089,SDC4,mir_to_gene,
MIMAT0000089,SOX4,mir_to_gene,
MIMAT0000089,E2F2,mir_to_gene,
MIMAT0000089,ABCB9,mir_to_gene,
MIMAT0000089,QSER1,mir_to_gene,
MIMAT0000089,NFATC2IP,mir_to_gene,
MIMAT0000089,PPM1L,mir_to_gene,
MIMAT0000089,PPIL2,mir_to_gene,
MIMAT0000089,RHOA,mir_to_gene,
MIMAT0000089,NFE2L1,mir_to_gene,
MIMAT0000089,AR,mir_to_gene,
MIMAT0000089,RPL37A,mir_to_gene,
MIMAT0000089,MXRA7,mir_to_gene,
MIMAT0000089,TNRC6B,mir_to_gene,
MIMAT0000255,CAPRIN1,mir_to_gene,
MIMAT0000255,VAV3,mir_to_gene,
MIMAT0000255,SUGT1,mir_to_gene,
MIMAT0000255,HDLBP,mir_to_gene,
MIMAT0000255,GNPDA1,mir_to_gene,
MIMAT0000255,PLA2G2D,mir_to_gene,
MIMAT0000255,CDC23,mir_to_gene,
MIMAT0000255,NLRC5,mir_to_gene,
MIMAT0000255,CPT2,mir_to_gene,
MIMAT0000255,ADARB1,mir_to_gene,
MIMAT0000255,CAMTA1,mir_to_gene,
MIMAT0000255,CFLAR,mir_to_gene,
MIMAT0000255,GAPVD1,mir_to_gene,
MIMAT0000255,OPA1,mir_to_gene,
MIMAT0000255,CD40,mir_to_gene,
MIMAT0000255,ERLIN2,mir_to_gene,
MIMAT0000255,HMGB1,mir_to_gene,
MIMAT0000255,SYNGR2,mir_to_gene,
MIMAT0000255,AXIN2,mir_to_gene,
MIMAT0000255,CLTB,mir_to_gene,
MIMAT0000255,NUP98,mir_to_gene,
MIMAT0000255,ITGA6,mir_to_gene,
MIMAT0000255,TPM1,mir_to_gene,
MIMAT0000255,POU2F1,mir_to_gene,
MIMAT0000255,LARP1,mir_to_gene,
MIMAT0000255,CDON,mir_to_gene,
MIMAT0000255,ANKS1A,mir_to_gene,
MIMAT0000255,CASP6,mir_to_gene,
MIMAT0000255,G3BP2,mir_to_gene,
MIMAT0000255,CDC25C,mir_to_gene,
MIMAT0000255,KCNH1,mir_to_gene,
MIMAT0000255,MKLN1,mir_to_gene,
MIMAT0000255,AKT1,mir_to_gene,
MIMAT0000255,ADNP,mir_to_gene,
MIMAT0000255,PPARA,mir_to_gene,
MIMAT0000255,CCNL1,mir_to_gene,
MIMAT0000255,RBM12,mir_to_gene,
MIMAT0000255,TMEM167A,mir_to_gene,
MIMAT0000255,FUT8,mir_to_gene,
MIMAT0000255,SPTBN1,mir_to_gene,
MIMAT0000255,APAF1,mir_to_gene,
MIMAT0000255,SYNE2,mir_to_gene,
MIMAT0000255,BIRC3,mir_to_gene,
MIMAT0000255,ZDHHC16,mir_to_gene,
MIMAT0000255,DIABLO,mir_to_gene,
MIMAT0000255,NDRG1,mir_to_gene,
MIMAT0000255,TRAF3,mir_to_gene,
MIMAT0000255,IRGQ,mir_to_gene,
MIMAT0000255,EXT2,mir_to_gene,
MIMAT0000255,MTAP,mir_to_gene,
MIMAT0000255,TMOD2,mir_to_gene,
MIMAT0000255,BCLAF1,mir_to_gene,
MIMAT0000255,RNF40,mir_to_gene,
MIMAT0000255,MTMR9,mir_to_gene,
MIMAT0000255,GIGYF2,mir_to_gene,
MIMAT0000255,GDE1,mir_to_gene,
MIMAT0000255,FIGN,mir_to_gene,
MIMAT0000255,POLR3E,mir_to_gene,
MIMAT0000255,TGIF2,mir_to_gene,
MIMAT0000255,CD44,mir_to_gene,
MIMAT0000255,VEGFA,mir_to_gene,
MIMAT0000255,CASP10,mir_to_gene,
MIMAT0000255,KIF2A,mir_to_gene,
MIMAT0000255,CDK6,mir_to_gene,
MIMAT0000255,TFAM,mir_to_gene,
MIMAT0000255,YOD1,mir_to_gene,
MIMAT0000255,GANAB,mir_to_gene,
MIMAT0000255,FAM104A,mir_to_gene,
MIMAT0000255,CYCS,mir_to_gene,
MIMAT0000255,PPP1R11,mir_to_gene,
MIMAT0000255,NUCKS1,mir_to_gene,
MIMAT0000255,ACSL4,mir_to_gene,
MIMAT0000255,WDR77,mir_to_gene,
MIMAT0000255,MAP4,mir_to_gene,
MIMAT0000255,SIRT1,mir_to_gene,
MIMAT0000255,PLIN3,mir_to_gene,
MIMAT0000255,RRM2,mir_to_gene,
MIMAT0000255,LEF1,mir_to_gene,
MIMAT0000255,XIAP,mir_to_gene,
MIMAT0000255,PEG10,mir_to_gene,
MIMAT0000255,GYG1,mir_to_gene,
MIMAT0000255,FOSL1,mir_to_gene,
MIMAT0000255,DNAJB6,mir_to_gene,
MIMAT0000255,UST,mir_to_gene,
MIMAT0000255,CCT3,mir_to_gene,
MIMAT0000255,PDGFRA,mir_to_gene,
MIMAT0000255,RRAS,mir_to_gene,
MIMAT0000255,ERLIN1,mir_to_gene,
MIMAT0000255,SNTB2,mir_to_gene,
MIMAT0000255,BRCA1,mir_to_gene,
MIMAT0000255,RAB3GAP2,mir_to_gene,
MIMAT0000255,SF3B3,mir_to_gene,
MIMAT0000255,AKR1B1,mir_to_gene,
MIMAT0000255,GATA4,mir_to_gene,
MIMAT0000255,CXCL9,mir_to_gene,
MIMAT0000255,CCL22,mir_to_gene,
MIMAT0000255,YY1,mir_to_gene,
MIMAT0000255,PDXK,mir_to_gene,
MIMAT0000255,PEA15,mir_to_gene,
MIMAT0000255,HRK,mir_to_gene,
MIMAT0000255,TNFRSF10A,mir_to_gene,
MIMAT0000255,BCL10,mir_to_gene,
MIMAT0000255,CDKN1B,mir_to_gene,
MIMAT0000255,BNIP2,mir_to_gene,
MIMAT0000255,EFNB1,mir_to_gene,
MIMAT0000255,PKP2,mir_to_gene,
MIMAT0000255,STX1A,mir_to_gene,
MIMAT0000255,TSN,mir_to_gene,
MIMAT0000255,TOMM40,mir_to_gene,
MIMAT0000255,RBCK1,mir_to_gene,
MIMAT0000255,EDEM3,mir_to_gene,
MIMAT0000255,ZSWIM7,mir_to_gene,
MIMAT0000255,UBXN2B,mir_to_gene,
MIMAT0000255,E2F5,mir_to_gene,
MIMAT0000255,RNF169,mir_to_gene,
MIMAT0000255,BCL2A1,mir_to_gene,
MIMAT0000255,AIFM1,mir_to_gene,
MIMAT0000255,DDAH1,mir_to_gene,
MIMAT0000255,ALS2,mir_to_gene,
MIMAT0000255,LLPH,mir_to_gene,
MIMAT0000255,MBD6,mir_to_gene,
MIMAT0000255,FKBP1B,mir_to_gene,
MIMAT0000255,TPCN2,mir_to_gene,
MIMAT0000255,GDF5,mir_to_gene,
MIMAT0000255,MOV10,mir_to_gene,
MIMAT0000255,CD70,mir_to_gene,
MIMAT0000255,TNF,mir_to_gene,
MIMAT0000255,POLR2A,mir_to_gene,
MIMAT0000255,RPL37,mir_to_gene,
MIMAT0000255,REEP3,mir_to_gene,
MIMAT0000255,BIRC5,mir_to_gene,
MIMAT0000255,PODXL,mir_to_gene,
MIMAT0000255,TGFBR2,mir_to_gene,
MIMAT0000255,C18orf32,mir_to_gene,
MIMAT0000707,SHE,mir_to_gene,
MIMAT0000707,ZNF460,mir_to_gene,
MIMAT0000707,FNIP1,mir_to_gene,
MIMAT0000707,MDM2,mir_to_gene,
MIMAT0000707,FBXW2,mir_to_gene,
MIMAT0000707,GGCX,mir_to_gene,
MIMAT0000707,ZNF417,mir_to_gene,
MIMAT0000707,IL6ST,mir_to_gene,
MIMAT0000707,CYP20A1,mir_to_gene,
MIMAT0000707,AURKA,mir_to_gene,
MIMAT0000707,NUP43,mir_to_gene,
MIMAT0000707,TXLNA,mir_to_gene,
MIMAT0000707,KCNC4,mir_to_gene,
MIMAT0000707,ZBTB34,mir_to_gene,
MIMAT0000707,SUPT7L,mir_to_gene,
MIMAT0000707,PHLPP2,mir_to_gene,
MIMAT0000707,ZDHHC5,mir_to_gene,
MIMAT0000707,CYTH2,mir_to_gene,
MIMAT0000707,ESRP1,mir_to_gene,
MIMAT0000707,UHRF1BP1,mir_to_gene,
MIMAT0000707,G2E3,mir_to_gene,
MIMAT0000707,TMEM33,mir_to_gene,
MIMAT0000707,SLC25A36,mir_to_gene,
MIMAT0000707,ORAI2,mir_to_gene,
MIMAT0000707,RRN3,mir_to_gene,
MIMAT0000707,NUFIP2,mir_to_gene,
MIMAT0000707,NUCKS1,mir_to_gene,
MIMAT0000707,TEF,mir_to_gene,
MIMAT0000707,LHFPL2,mir_to_gene,
MIMAT0000707,AKAP10,mir_to_gene,
MIMAT0000707,SOX11,mir_to_gene,
MIMAT0000707,ZNF157,mir_to_gene,
MIMAT0000707,KIF5B,mir_to_gene,
MIMAT0000707,GCNT3,mir_to_gene,
MIMAT0000707,SPRYD4,mir_to_gene,
MIMAT0000707,HOXA13,mir_to_gene,
MIMAT0000707,CNOT4,mir_to_gene,
MIMAT0000733,LNPEP,mir_to_gene,
MIMAT0000733,RBM12B,mir_to_gene,
MIMAT0000733,TSC22D2,mir_to_gene,
MIMAT0000733,DNAL1,mir_to_gene,
MIMAT0000733,MDM4,mir_to_gene,
MIMAT0000733,TRIM13,mir_to_gene,
MIMAT0000733,MTRF1L,mir_to_gene,
MIMAT0000733,TM2D2,mir_to_gene,
MIMAT0001631,IL6R,mir_to_gene,
MIMAT0002177,FOXP1,mir_to_gene,
MIMAT0002177,CD40,mir_to_gene,
MIMAT0002177,SMAD2,mir_to_gene,
MIMAT0002177,G3BP2,mir_to_gene,
MIMAT0002177,PIK3R1,mir_to_gene,
MIMAT0002177,CADM1,mir_to_gene,
MIMAT0002177,UBE2S,mir_to_gene,
MIMAT0002177,RCOR3,mir_to_gene,
MIMAT0002177,HPGD,mir_to_gene,
MIMAT0002177,CENPN,mir_to_gene,
MIMAT0002177,MBD4,mir_to_gene,
MIMAT0002177,SEC23IP,mir_to_gene,
MIMAT0002177,IGSF3,mir_to_gene,
MIMAT0002177,UBASH3B,mir_to_gene,
MIMAT0002177,MACROD2,mir_to_gene,
MIMAT0003233,PDE4C,mir_to_gene,
MIMAT0003233,ANKRD50,mir_to_gene,
MIMAT0003322,RPS16,mir_to_gene,
MIMAT0003322,NFAT5,mir_to_gene,
MIMAT0003322,AP1G1,mir_to_gene,
MIMAT0003322,ANKRD9,mir_to_gene,
MIMAT0003322,STK4,mir_to_gene,
MIMAT0003322,UBE2I,mir_to_gene,
MIMAT0003322,KIF1A,mir_to_gene,
MIMAT0003322,YIPF6,mir_to_gene,
MIMAT0003322,GEN1,mir_to_gene,
MIMAT0003322,BSG,mir_to_gene,
MIMAT0003322,FAM120AOS,mir_to_gene,
MIMAT0003322,ZBTB44,mir_to_gene,
MIMAT0003322,ATP11B,mir_to_gene,
MIMAT0003322,RAP1GAP2,mir_to_gene,
MIMAT0003322,MRAS,mir_to_gene,
MIMAT0003322,AGAP3,mir_to_gene,
MIMAT0003322,ACTN4,mir_to_gene,
MIMAT0003322,SMAD2,mir_to_gene,
MIMAT0003322,CEBPG,mir_to_gene,
MIMAT0003322,SLC31A1,mir_to_gene,
MIMAT0003322,QSOX1,mir_to_gene,
MIMAT0003322,SRPK1,mir_to_gene,
MIMAT0003322,GCM1,mir_to_gene,
MIMAT0003322,ARCN1,mir_to_gene,
MIMAT0003322,MORF4L2,mir_to_gene,
MIMAT0003322,ZNF431,mir_to_gene,
MIMAT0003322,RPS19,mir_to_gene,
MIMAT0003322,RPS29,mir_to_gene,
MIMAT0006790,TK1,mir_to_gene,
MIMAT0006790,AZIN1,mir_to_gene,
MIMAT0006790,LHFPL5,mir_to_gene,
MIMAT0006790,ZNF107,mir_to_gene,
MIMAT0006790,GPR173,mir_to_gene,
MIMAT0006790,NUCKS1,mir_to_gene,
MIMAT0006790,LCOR,mir_to_gene,
MIMAT0006790,KCNK6,mir_to_gene,
MIMAT0006790,ZNF268,mir_to_gene,
MIMAT0004554,EEF2K,mir_to_gene,
MIMAT0004554,PAK3,mir_to_gene,
MIMAT0004554,VGLL4,mir_to_gene,
MIMAT0004554,ZBTB37,mir_to_gene,
MIMAT0004554,TOR1AIP1,mir_to_gene,
MIMAT0004554,COPS7B,mir_to_gene,
MIMAT0004554,KLF6,mir_to_gene,
MIMAT0004554,KCNB1,mir_to_gene,
MIMAT0004554,NCBP2,mir_to_gene,
MIMAT0004554,LIMD1,mir_to_gene,
MIMAT0004554,MATN1,mir_to_gene,
MIMAT0004554,COIL,mir_to_gene,
MIMAT0004554,ANKRD40,mir_to_gene,
MIMAT0004554,OTUD7A,mir_to_gene,
MIMAT0004554,ZNF740,mir_to_gene,
MIMAT0000252,TMEM97,mir_to_gene,
MIMAT0000252,TMEM106B,mir_to_gene,
MIMAT0000252,IDE,mir_to_gene,
MIMAT0000252,TFRC,mir_to_gene,
MIMAT0000252,PPIP5K2,mir_to_gene,
MIMAT0000252,EGFR,mir_to_gene,
MIMAT0000252,ST3GAL5,mir_to_gene,
MIMAT0000252,FXR1,mir_to_gene,
MIMAT0000252,GLDN,mir_to_gene,
MIMAT0000252,SCARB2,mir_to_gene,
MIMAT0000252,SRGAP2,mir_to_gene,
MIMAT0000252,ABCC1,mir_to_gene,
